usuario,contiene,formato,idioma,largura_libro,clasificacion_edad,compone_saga,famoso,peso,tipo_narrador,libro,valoracion,timestep
67,humor,audiolibro,spa,corto,juvenil,si,no,intermedio,primera_persona,263.0,4,84
67,humor,papel,spa,largo,adulto,si,no,intermedio,tercera_persona,255.0,4,86
67,romance,papel,spa,normal,adulto,si,si,intermedio,primera_persona,368.0,3,87
67,suspense,audiolibro,spa,normal,adulto,si,no,pesado,tercera_persona,412.0,3,87
67,suspense,papel,eng,normal,adulto,no,no,ligero,primera_persona,339.0,3,87
67,ficcion_historica,papel,spa,normal,juvenil,si,si,ligero,primera_persona,96.0,3,87
68,ficcion_historica,papel,eng,corto,juvenil,no,no,intermedio,tercera_persona,91.0,3,0
68,magia,papel,eng,largo,juvenil,si,no,intermedio,primera_persona,1.0,3,0
68,ficcion_historica,papel,spa,normal,juvenil,si,si,ligero,tercera_persona,96.0,4,0
68,suspense,papel,eng,normal,juvenil,no,no,intermedio,tercera_persona,337.0,4,2
68,ficcion_historica,papel,cat,normal,infantil,si,no,ligero,tercera_persona,102.0,4,5
68,humor,papel,spa,corto,adulto,si,si,intermedio,tercera_persona,234.0,5,7
68,fantasia,papel,eng,largo,juvenil,no,no,pesado,tercera_persona,9.0,4,9
68,magia,papel,eng,largo,infantil,si,no,pesado,tercera_persona,290.0,3,10
68,suspense,papel,eng,normal,juvenil,si,no,intermedio,tercera_persona,401.0,4,11
68,misterio,papel,eng,corto,juvenil,no,si,pesado,tercera_persona,251.0,3,11
68,humor,papel,eng,corto,adulto,no,no,pesado,tercera_persona,247.0,3,13
68,misterio,papel,spa,corto,adulto,si,no,ligero,primera_persona,315.0,4,14
68,ciencia_ficcion,ebook,cat,largo,adulto,no,no,ligero,tercera_persona,394.0,5,14
68,magia,papel,spa,normal,infantil,si,no,intermedio,primera_persona,296.0,3,16
68,humor,papel,cat,normal,juvenil,no,si,pesado,tercera_persona,271.0,3,16
68,romance,papel,eng,normal,adulto,no,no,ligero,tercera_persona,369.0,4,16
68,ficcion_historica,papel,cat,normal,juvenil,no,si,ligero,primera_persona,141.0,3,18
68,suspense,papel,spa,normal,adulto,si,no,intermedio,primera_persona,326.0,3,25
68,magia,papel,eng,normal,juvenil,no,si,intermedio,tercera_persona,297.0,4,26
68,misterio,ebook,spa,corto,juvenil,no,no,intermedio,primera_persona,311.0,4,60
68,terror,papel,eng,corto,adulto,no,si,ligero,tercera_persona,200.0,4,61
68,suspense,papel,eng,corto,adulto,no,no,intermedio,tercera_persona,381.0,3,61
68,misterio,papel,eng,normal,adulto,si,si,intermedio,primera_persona,318.0,3,61
68,romance,papel,eng,corto,adulto,no,no,pesado,primera_persona,361.0,3,61
68,romance,papel,spa,corto,adulto,no,no,intermedio,primera_persona,366.0,4,61
68,suspense,papel,eng,largo,juvenil,si,no,intermedio,tercera_persona,402.0,4,61
68,misterio,papel,eng,corto,adulto,si,no,pesado,primera_persona,322.0,4,62
68,suspense,papel,spa,normal,adulto,no,no,intermedio,tercera_persona,178.0,3,75
68,suspense,papel,spa,corto,adulto,si,si,ligero,primera_persona,408.0,4,77
68,ficcion_historica,papel,cat,corto,adulto,si,si,ligero,primera_persona,103.0,3,78
68,terror,papel,eng,corto,juvenil,no,si,intermedio,tercera_persona,212.0,3,78
69,humor,papel,spa,largo,infantil,si,no,ligero,primera_persona,245.0,4,0
69,romance,papel,spa,normal,juvenil,si,si,pesado,primera_persona,357.0,3,0
69,ficcion_historica,papel,cat,largo,adulto,si,no,ligero,primera_persona,103.0,4,1
69,suspense,ebook,spa,normal,juvenil,si,si,ligero,tercera_persona,383.0,3,1
69,fantasia,ebook,spa,normal,juvenil,si,si,intermedio,primera_persona,49.0,4,1
69,magia,papel,spa,corto,juvenil,si,no,ligero,tercera_persona,287.0,4,1
69,fantasia,papel,spa,largo,juvenil,si,si,intermedio,primera_persona,14.0,4,7
69,humor,ebook,spa,largo,adulto,no,no,pesado,tercera_persona,247.0,4,7
69,magia,papel,spa,largo,adulto,si,si,ligero,tercera_persona,1.0,4,8
69,terror,papel,cat,corto,juvenil,no,si,intermedio,tercera_persona,25.0,3,12
69,ciencia_ficcion,papel,cat,largo,juvenil,si,si,intermedio,tercera_persona,159.0,3,12
69,misterio,papel,spa,largo,infantil,si,no,ligero,tercera_persona,320.0,4,12
69,misterio,papel,spa,corto,infantil,si,no,ligero,tercera_persona,328.0,3,12
69,humor,papel,spa,largo,infantil,si,si,pesado,tercera_persona,252.0,4,13
69,fantasia,ebook,spa,largo,infantil,si,si,intermedio,primera_persona,61.0,4,16
69,magia,papel,spa,corto,infantil,si,no,intermedio,tercera_persona,294.0,3,17
69,misterio,papel,spa,normal,juvenil,no,si,ligero,tercera_persona,321.0,4,17
69,suspense,papel,spa,normal,juvenil,no,no,ligero,primera_persona,174.0,3,18
69,ficcion_historica,ebook,spa,largo,infantil,no,no,ligero,primera_persona,107.0,4,18
69,fantasia,papel,spa,normal,juvenil,no,si,ligero,primera_persona,35.0,3,23
69,terror,audiolibro,spa,normal,juvenil,si,no,ligero,tercera_persona,214.0,3,23
69,fantasia,ebook,spa,normal,infantil,no,no,ligero,tercera_persona,48.0,3,25
69,romance,papel,spa,corto,infantil,si,no,ligero,tercera_persona,363.0,4,25
69,terror,ebook,spa,normal,juvenil,si,si,ligero,tercera_persona,203.0,4,29
69,terror,papel,spa,normal,infantil,no,si,ligero,tercera_persona,79.0,3,29
69,fantasia,ebook,spa,largo,juvenil,no,no,ligero,tercera_persona,9.0,4,46
69,suspense,ebook,cat,corto,infantil,no,no,ligero,tercera_persona,410.0,3,46
69,humor,papel,spa,largo,juvenil,no,si,ligero,tercera_persona,257.0,3,46
69,magia,papel,spa,normal,juvenil,no,no,pesado,primera_persona,286.0,4,46
69,ficcion_historica,audiolibro,cat,corto,juvenil,si,si,intermedio,primera_persona,141.0,3,48
69,misterio,ebook,cat,corto,juvenil,no,si,ligero,tercera_persona,313.0,3,48
69,fantasia,ebook,spa,largo,juvenil,si,si,pesado,primera_persona,46.0,3,48
70,suspense,papel,eng,normal,juvenil,no,si,ligero,primera_persona,174.0,5,2
70,fantasia,papel,cat,normal,juvenil,no,si,pesado,tercera_persona,35.0,4,3
70,misterio,ebook,eng,normal,adulto,si,si,ligero,primera_persona,83.0,3,3
70,magia,ebook,eng,largo,juvenil,no,si,intermedio,tercera_persona,291.0,5,4
70,terror,papel,cat,normal,infantil,no,si,ligero,primera_persona,38.0,4,6
70,suspense,audiolibro,eng,corto,infantil,si,si,ligero,primera_persona,28.0,3,6
70,magia,ebook,eng,largo,juvenil,no,si,pesado,primera_persona,290.0,3,10
70,ficcion_historica,papel,cat,largo,juvenil,si,no,pesado,tercera_persona,78.0,4,10
70,misterio,ebook,eng,largo,juvenil,no,si,ligero,tercera_persona,330.0,3,10
70,fantasia,papel,eng,normal,juvenil,si,si,ligero,tercera_persona,10.0,4,10
70,fantasia,ebook,spa,normal,infantil,si,no,ligero,tercera_persona,0.0,4,14
70,suspense,papel,spa,normal,juvenil,si,si,ligero,tercera_persona,383.0,4,22
70,misterio,ebook,cat,largo,infantil,si,no,ligero,primera_persona,313.0,4,22
70,romance,ebook,cat,normal,adulto,no,si,pesado,primera_persona,357.0,2,23
70,fantasia,ebook,eng,largo,juvenil,no,no,ligero,primera_persona,9.0,3,24
70,romance,ebook,spa,largo,adulto,si,no,intermedio,tercera_persona,372.0,3,29
70,ficcion_historica,papel,spa,normal,infantil,si,no,intermedio,tercera_persona,114.0,3,29
70,suspense,ebook,eng,largo,juvenil,si,no,ligero,primera_persona,402.0,4,30
70,romance,papel,eng,corto,juvenil,no,no,intermedio,tercera_persona,366.0,3,30
70,romance,ebook,cat,normal,infantil,si,no,ligero,primera_persona,348.0,3,30
70,magia,papel,eng,largo,infantil,no,no,pesado,primera_persona,299.0,4,30
70,romance,papel,spa,largo,juvenil,no,no,ligero,tercera_persona,373.0,3,30
70,ficcion_historica,ebook,spa,largo,infantil,si,si,pesado,primera_persona,149.0,4,33
70,misterio,audiolibro,cat,largo,infantil,si,si,intermedio,tercera_persona,315.0,3,33
70,romance,ebook,eng,normal,juvenil,si,si,intermedio,tercera_persona,353.0,4,37
70,misterio,papel,eng,normal,infantil,si,no,pesado,tercera_persona,306.0,3,39
70,fantasia,ebook,eng,normal,infantil,si,no,ligero,primera_persona,45.0,3,39
70,fantasia,papel,cat,normal,infantil,si,no,ligero,primera_persona,6.0,5,39
70,fantasia,ebook,eng,normal,juvenil,no,no,ligero,primera_persona,58.0,4,40
70,misterio,papel,cat,normal,infantil,no,si,pesado,primera_persona,84.0,4,40
70,fantasia,papel,spa,largo,juvenil,si,si,ligero,tercera_persona,14.0,3,40
70,terror,ebook,spa,largo,juvenil,no,no,ligero,primera_persona,207.0,4,40
70,misterio,ebook,eng,corto,juvenil,no,no,ligero,tercera_persona,325.0,3,41
70,romance,ebook,eng,normal,infantil,no,si,pesado,primera_persona,5.0,3,41
70,misterio,papel,eng,largo,juvenil,si,no,pesado,tercera_persona,310.0,3,41
70,ciencia_ficcion,audiolibro,eng,largo,infantil,si,no,ligero,tercera_persona,378.0,4,78
70,misterio,papel,spa,normal,infantil,no,si,intermedio,primera_persona,332.0,3,82
70,fantasia,ebook,eng,normal,juvenil,si,si,pesado,primera_persona,49.0,4,82
70,fantasia,ebook,eng,largo,infantil,no,si,ligero,primera_persona,61.0,3,83
70,fantasia,papel,cat,corto,infantil,si,no,ligero,tercera_persona,33.0,4,83
70,misterio,ebook,eng,normal,juvenil,si,no,pesado,tercera_persona,308.0,4,87
70,suspense,papel,spa,largo,juvenil,si,si,intermedio,tercera_persona,411.0,3,87
70,romance,papel,eng,largo,juvenil,no,no,pesado,primera_persona,347.0,2,87
70,fantasia,papel,eng,largo,juvenil,si,no,pesado,tercera_persona,46.0,4,87
70,romance,ebook,eng,normal,adulto,no,si,pesado,tercera_persona,369.0,3,89
70,fantasia,ebook,spa,normal,juvenil,si,si,intermedio,primera_persona,27.0,3,89
70,fantasia,papel,eng,corto,juvenil,si,no,intermedio,tercera_persona,70.0,4,89
70,terror,ebook,eng,corto,juvenil,si,si,ligero,tercera_persona,179.0,4,89
70,magia,ebook,cat,normal,infantil,si,no,pesado,tercera_persona,296.0,2,89
71,suspense,audiolibro,spa,corto,juvenil,si,si,ligero,primera_persona,319.0,4,0
71,fantasia,audiolibro,spa,normal,adulto,no,no,ligero,tercera_persona,58.0,4,0
71,magia,papel,spa,normal,adulto,si,no,ligero,tercera_persona,284.0,4,2
71,fantasia,papel,spa,normal,adulto,no,no,intermedio,primera_persona,63.0,3,2
71,ciencia_ficcion,papel,spa,largo,adulto,si,si,ligero,tercera_persona,391.0,3,19
71,romance,papel,spa,corto,adulto,no,no,ligero,primera_persona,376.0,3,19
71,terror,papel,spa,corto,adulto,si,si,ligero,tercera_persona,217.0,3,19
71,humor,papel,spa,normal,juvenil,no,si,pesado,tercera_persona,259.0,4,19
71,terror,ebook,spa,largo,adulto,si,si,pesado,tercera_persona,210.0,4,19
71,ficcion_historica,papel,eng,corto,adulto,no,si,pesado,tercera_persona,118.0,3,20
71,ciencia_ficcion,papel,spa,normal,infantil,no,no,intermedio,tercera_persona,385.0,4,24
71,ficcion_historica,papel,cat,largo,juvenil,si,si,pesado,primera_persona,150.0,4,29
71,fantasia,ebook,spa,normal,adulto,si,no,ligero,tercera_persona,42.0,4,30
71,fantasia,papel,spa,largo,adulto,si,si,ligero,primera_persona,69.0,4,30
71,romance,papel,spa,corto,adulto,si,no,ligero,tercera_persona,363.0,3,32
71,ciencia_ficcion,audiolibro,cat,corto,juvenil,no,no,ligero,primera_persona,387.0,3,32
71,humor,papel,spa,normal,infantil,no,si,ligero,primera_persona,265.0,4,34
71,suspense,papel,spa,corto,adulto,si,no,ligero,primera_persona,407.0,4,36
71,suspense,papel,spa,normal,juvenil,si,si,intermedio,primera_persona,383.0,3,37
71,ficcion_historica,papel,spa,normal,juvenil,no,no,intermedio,primera_persona,138.0,3,37
71,fantasia,papel,spa,largo,adulto,no,no,pesado,primera_persona,2.0,4,37
71,humor,papel,spa,corto,adulto,no,si,ligero,tercera_persona,26.0,4,37
71,magia,ebook,spa,corto,adulto,si,no,intermedio,tercera_persona,281.0,4,39
71,magia,papel,spa,corto,adulto,no,si,intermedio,primera_persona,24.0,3,39
71,humor,papel,spa,corto,adulto,si,no,intermedio,primera_persona,274.0,4,40
71,ciencia_ficcion,papel,spa,corto,adulto,si,si,ligero,tercera_persona,390.0,3,40
71,humor,papel,spa,corto,juvenil,si,si,pesado,primera_persona,264.0,4,40
71,humor,papel,spa,corto,juvenil,no,no,ligero,tercera_persona,271.0,3,40
71,ficcion_historica,papel,spa,normal,juvenil,si,no,intermedio,primera_persona,132.0,2,40
71,misterio,papel,spa,normal,adulto,no,si,intermedio,primera_persona,307.0,2,40
71,ciencia_ficcion,papel,spa,corto,infantil,no,si,ligero,tercera_persona,384.0,3,58
71,humor,papel,cat,corto,adulto,no,si,intermedio,primera_persona,224.0,4,58
71,terror,ebook,spa,normal,adulto,si,si,intermedio,primera_persona,199.0,4,62
71,suspense,papel,spa,corto,adulto,no,no,ligero,primera_persona,381.0,3,62
72,fantasia,papel,cat,normal,juvenil,si,si,ligero,tercera_persona,35.0,4,0
72,romance,papel,eng,largo,infantil,si,si,ligero,tercera_persona,372.0,3,6
72,ficcion_historica,papel,cat,largo,juvenil,si,si,ligero,primera_persona,22.0,4,8
72,ficcion_historica,papel,eng,normal,juvenil,no,no,intermedio,primera_persona,85.0,3,11
72,ciencia_ficcion,papel,eng,normal,juvenil,si,si,ligero,primera_persona,383.0,3,12
72,romance,papel,spa,normal,infantil,si,no,pesado,tercera_persona,368.0,4,13
72,fantasia,papel,spa,normal,juvenil,no,no,intermedio,tercera_persona,58.0,4,15
72,ficcion_historica,papel,eng,normal,juvenil,si,no,pesado,primera_persona,84.0,3,15
72,ficcion_historica,papel,spa,normal,infantil,no,si,intermedio,primera_persona,79.0,4,38
73,fantasia,ebook,spa,corto,infantil,si,si,ligero,primera_persona,65.0,3,1
73,ficcion_historica,ebook,spa,largo,adulto,no,no,ligero,tercera_persona,122.0,4,1
73,misterio,ebook,eng,corto,adulto,si,no,intermedio,primera_persona,315.0,3,3
73,misterio,papel,eng,corto,infantil,no,si,ligero,tercera_persona,314.0,4,3
73,suspense,papel,cat,normal,infantil,no,no,ligero,primera_persona,35.0,4,3
73,suspense,papel,spa,corto,juvenil,no,no,ligero,tercera_persona,163.0,3,4
73,magia,papel,cat,corto,infantil,no,no,ligero,primera_persona,0.0,3,4
73,suspense,papel,eng,corto,infantil,no,si,pesado,tercera_persona,192.0,3,8
73,magia,papel,eng,corto,juvenil,si,no,ligero,primera_persona,287.0,3,8
73,terror,papel,cat,normal,infantil,no,no,pesado,tercera_persona,38.0,4,9
73,terror,papel,spa,corto,juvenil,no,no,pesado,primera_persona,194.0,3,19
73,magia,papel,eng,largo,juvenil,no,no,intermedio,tercera_persona,299.0,5,20
73,fantasia,papel,eng,largo,juvenil,si,no,intermedio,tercera_persona,46.0,4,20
73,terror,papel,spa,normal,juvenil,si,si,ligero,tercera_persona,203.0,3,20
73,fantasia,papel,eng,normal,juvenil,no,no,intermedio,tercera_persona,21.0,4,20
73,romance,papel,eng,normal,infantil,no,si,intermedio,tercera_persona,349.0,4,26
73,magia,papel,spa,normal,infantil,no,si,ligero,primera_persona,282.0,4,26
73,ficcion_historica,papel,spa,corto,juvenil,no,no,intermedio,primera_persona,91.0,3,26
73,suspense,papel,spa,normal,infantil,si,no,intermedio,primera_persona,162.0,5,29
73,suspense,papel,spa,largo,infantil,si,no,ligero,primera_persona,411.0,3,29
73,humor,papel,eng,corto,adulto,si,si,ligero,primera_persona,234.0,4,34
73,ficcion_historica,papel,spa,normal,infantil,no,si,ligero,primera_persona,86.0,3,89
73,fantasia,papel,cat,corto,infantil,no,no,intermedio,primera_persona,33.0,3,89
73,ciencia_ficcion,papel,spa,normal,juvenil,si,no,ligero,primera_persona,398.0,5,89
73,magia,papel,cat,normal,adulto,no,no,intermedio,tercera_persona,278.0,4,89
73,suspense,papel,eng,largo,adulto,si,no,ligero,primera_persona,402.0,3,89
73,ficcion_historica,papel,spa,normal,juvenil,si,no,ligero,tercera_persona,78.0,4,89
73,romance,papel,spa,normal,infantil,no,si,intermedio,tercera_persona,171.0,3,89
73,misterio,papel,eng,corto,adulto,si,no,ligero,primera_persona,322.0,4,89
73,magia,papel,spa,corto,juvenil,si,si,ligero,primera_persona,60.0,4,89
73,terror,papel,eng,normal,infantil,no,si,ligero,primera_persona,79.0,3,89
73,magia,audiolibro,cat,corto,infantil,no,no,ligero,primera_persona,294.0,4,89
73,misterio,papel,spa,corto,juvenil,si,no,ligero,tercera_persona,336.0,3,89
73,romance,papel,eng,largo,infantil,no,si,pesado,primera_persona,372.0,3,89
73,fantasia,papel,spa,normal,juvenil,si,si,ligero,primera_persona,49.0,5,89
73,misterio,papel,eng,normal,infantil,no,no,pesado,primera_persona,332.0,4,89
73,magia,papel,cat,normal,juvenil,no,si,pesado,tercera_persona,297.0,4,89
73,terror,papel,eng,largo,adulto,si,si,pesado,primera_persona,210.0,4,89
73,suspense,papel,eng,largo,infantil,no,no,ligero,primera_persona,19.0,5,89
73,misterio,papel,eng,corto,adulto,no,si,ligero,tercera_persona,335.0,4,89
74,humor,papel,spa,corto,adulto,no,si,ligero,tercera_persona,26.0,4,0
74,misterio,ebook,cat,corto,juvenil,si,si,ligero,tercera_persona,313.0,3,45
74,misterio,papel,spa,largo,juvenil,si,no,ligero,tercera_persona,336.0,3,45
74,ficcion_historica,papel,cat,corto,juvenil,si,si,intermedio,primera_persona,22.0,3,46
74,fantasia,papel,cat,normal,adulto,no,si,intermedio,tercera_persona,38.0,4,46
74,ficcion_historica,papel,spa,corto,adulto,no,no,intermedio,primera_persona,109.0,3,46
74,romance,ebook,eng,corto,adulto,no,si,ligero,tercera_persona,361.0,4,46
74,romance,papel,cat,corto,juvenil,si,no,pesado,primera_persona,70.0,3,46
74,romance,papel,eng,normal,adulto,no,si,ligero,tercera_persona,369.0,3,46
74,romance,papel,eng,normal,infantil,no,si,intermedio,tercera_persona,349.0,4,50
74,suspense,papel,eng,normal,juvenil,no,no,pesado,primera_persona,337.0,4,57
74,humor,papel,spa,normal,juvenil,si,si,intermedio,tercera_persona,226.0,2,58
74,romance,papel,spa,normal,adulto,si,si,pesado,primera_persona,368.0,4,58
74,ficcion_historica,papel,eng,corto,juvenil,no,no,intermedio,primera_persona,91.0,4,78
74,terror,papel,spa,normal,juvenil,no,si,ligero,primera_persona,174.0,3,78
74,terror,papel,eng,corto,adulto,si,no,ligero,primera_persona,217.0,3,78
74,ficcion_historica,papel,eng,corto,adulto,si,si,ligero,primera_persona,125.0,3,78
74,romance,papel,cat,normal,adulto,si,no,ligero,primera_persona,357.0,4,78
74,ciencia_ficcion,papel,spa,normal,juvenil,no,si,ligero,primera_persona,388.0,4,78
74,romance,papel,eng,normal,juvenil,si,no,ligero,tercera_persona,375.0,4,78
74,terror,papel,cat,normal,juvenil,si,si,intermedio,primera_persona,159.0,3,79
74,misterio,papel,spa,normal,adulto,no,no,ligero,primera_persona,339.0,3,80
74,ficcion_historica,papel,eng,corto,adulto,no,no,intermedio,tercera_persona,118.0,3,80
74,ficcion_historica,papel,spa,corto,juvenil,no,no,intermedio,tercera_persona,152.0,3,80
74,misterio,papel,eng,normal,juvenil,si,si,ligero,tercera_persona,304.0,2,81
74,terror,papel,cat,normal,juvenil,si,no,ligero,primera_persona,25.0,2,81
74,magia,papel,spa,corto,adulto,si,si,intermedio,primera_persona,281.0,4,84
74,misterio,papel,eng,normal,adulto,si,si,pesado,primera_persona,318.0,4,85
74,suspense,papel,spa,largo,infantil,si,si,ligero,tercera_persona,411.0,3,85
74,magia,papel,cat,normal,adulto,no,no,ligero,tercera_persona,0.0,4,88
74,suspense,papel,spa,largo,juvenil,no,si,pesado,primera_persona,402.0,4,89
74,humor,papel,spa,normal,juvenil,si,si,ligero,primera_persona,257.0,3,89
74,misterio,papel,eng,normal,adulto,si,no,intermedio,tercera_persona,312.0,2,89
74,ciencia_ficcion,papel,eng,largo,juvenil,si,si,pesado,tercera_persona,383.0,3,89
74,fantasia,papel,spa,corto,juvenil,si,si,ligero,tercera_persona,54.0,4,89
74,ciencia_ficcion,papel,spa,normal,adulto,no,si,ligero,primera_persona,389.0,3,89
74,romance,papel,eng,corto,juvenil,no,no,intermedio,primera_persona,366.0,3,89
74,ciencia_ficcion,papel,eng,corto,adulto,si,no,ligero,tercera_persona,390.0,3,89
74,fantasia,papel,eng,corto,adulto,si,no,intermedio,primera_persona,53.0,4,89
74,ficcion_historica,papel,eng,normal,adulto,si,si,intermedio,tercera_persona,80.0,3,89
74,fantasia,papel,eng,corto,adulto,no,si,ligero,tercera_persona,50.0,3,89
74,ciencia_ficcion,papel,spa,normal,adulto,si,no,intermedio,primera_persona,27.0,4,89
75,suspense,papel,spa,normal,adulto,si,no,intermedio,primera_persona,199.0,4,0
75,suspense,papel,spa,normal,adulto,si,no,intermedio,primera_persona,326.0,3,3
75,ficcion_historica,papel,spa,normal,infantil,no,no,intermedio,primera_persona,98.0,4,4
75,suspense,papel,spa,normal,adulto,no,no,intermedio,primera_persona,178.0,3,16
75,suspense,papel,spa,corto,adulto,no,si,ligero,tercera_persona,381.0,4,17
75,magia,papel,spa,normal,adulto,si,no,ligero,tercera_persona,284.0,3,17
75,romance,audiolibro,spa,normal,juvenil,si,no,ligero,primera_persona,374.0,4,26
76,terror,papel,spa,corto,adulto,no,si,pesado,primera_persona,200.0,3,0
76,humor,papel,spa,corto,adulto,si,no,ligero,primera_persona,255.0,4,2
76,romance,papel,spa,largo,juvenil,si,si,ligero,tercera_persona,372.0,3,2
76,romance,papel,spa,normal,juvenil,si,si,ligero,tercera_persona,357.0,4,2
76,romance,papel,cat,normal,adulto,si,no,pesado,primera_persona,70.0,4,3
